date,pd_type,pd_count
2024-01-27,reclassification,11251
2024-01-27,parliament_report,370
2024-01-27,ati_nil,3106
2024-01-27,reclassification_nil,860
2024-01-27,adminaircraft,20
2024-01-27,parliament_committee_deputy,241
2024-01-27,travelq,93816
2024-01-27,parliament_committee,271
2024-01-27,ati_all,169387
2024-01-27,hospitalityq,22884
2024-01-27,transition_deputy,47
2024-01-27,hospitalityq_nil,3270
2024-01-27,contractsa,398
2024-01-27,travelq_nil,1990
2024-01-27,grants,952031
2024-01-27,qpnotes,5272
2024-01-27,contracts,1039660
2024-01-27,briefingt,103411
2024-01-27,grants_nil,168
2024-01-26,dac,2917
2024-01-26,hospitalityq_nil,3265
2024-01-26,contracts,1037629
2024-01-26,travelq,93702
2024-01-26,hospitalityq,22868
2024-01-26,wrongdoing,47
2024-01-26,grants_nil,168
2024-01-26,contracts_nil,74
2024-01-26,ati_all,169209
2024-01-26,qpnotes,5272
2024-01-26,grants,950533
2024-01-26,adminaircraft,20
2024-01-26,parliament_report,370
2024-01-26,travela,489
2024-01-26,transition,69
2024-01-26,transition_deputy,47
2024-01-26,contractsa,398
2024-01-26,parliament_committee,271
2024-01-26,travelq_nil,1990
2024-01-26,reclassification_nil,859
2024-01-26,ati_nil,3106
2024-01-26,reclassification,11246
2024-01-26,briefingt,103269
2024-01-26,parliament_committee_deputy,240
2024-01-25,parliament_committee_deputy,240
2024-01-25,dac,2907
2024-01-25,contracts_nil,74
2024-01-25,grants_nil,167
2024-01-25,wrongdoing,47
2024-01-25,reclassification_nil,856
2024-01-25,adminaircraft,20
2024-01-25,transition_deputy,47
2024-01-25,parliament_committee,271
2024-01-25,travela,489
2024-01-25,ati_all,169182
2024-01-25,travelq,93691
2024-01-25,ati_nil,3106
2024-01-25,reclassification,11206
2024-01-25,hospitalityq,22866
2024-01-25,parliament_report,370
2024-01-25,briefingt,103269
2024-01-25,contracts,1037554
2024-01-25,grants,949934
2024-01-25,qpnotes,5272
2024-01-25,contractsa,398
2024-01-25,travelq_nil,1988
2024-01-25,hospitalityq_nil,3264
2024-01-25,transition,69
2024-01-24,contractsa,398
2024-01-24,parliament_committee,271
2024-01-24,contracts,1037381
2024-01-24,travela,489
2024-01-24,hospitalityq,22866
2024-01-24,travelq,93680
2024-01-24,transition,69
2024-01-24,ati_all,169081
2024-01-24,ati_nil,3105
2024-01-24,grants_nil,167
2024-01-24,briefingt,103112
2024-01-24,adminaircraft,20
2024-01-24,reclassification_nil,854
2024-01-24,parliament_report,370
2024-01-24,grants,949925
2024-01-24,reclassification,11197
2024-01-24,contracts_nil,74
2024-01-24,dac,2897
2024-01-24,parliament_committee_deputy,240
2024-01-24,travelq_nil,1988
2024-01-24,wrongdoing,47
2024-01-24,hospitalityq_nil,3262
2024-01-24,qpnotes,5272
2024-01-24,transition_deputy,47
2024-01-23,reclassification_nil,853
2024-01-23,hospitalityq_nil,3261
2024-01-23,ati_all,169077
2024-01-23,contracts_nil,74
2024-01-23,transition,69
2024-01-23,grants_nil,167
2024-01-23,travela,489
2024-01-23,ati_nil,3104
2024-01-23,parliament_committee_deputy,240
2024-01-23,briefingt,103106
2024-01-23,contracts,1037362
2024-01-23,contractsa,398
2024-01-23,hospitalityq,22859
2024-01-23,qpnotes,5272
2024-01-23,parliament_report,370
2024-01-23,travelq_nil,1988
2024-01-23,grants,949656
2024-01-23,reclassification,11197
2024-01-23,dac,2897
2024-01-23,transition_deputy,47
2024-01-23,adminaircraft,20
2024-01-23,parliament_committee,271
2024-01-23,travelq,93607
2024-01-23,wrongdoing,47
2024-01-22,reclassification,11197
2024-01-22,ati_all,169041
2024-01-22,reclassification_nil,849
2024-01-22,transition_deputy,47
2024-01-22,grants_nil,167
2024-01-22,parliament_report,370
2024-01-22,parliament_committee,271
2024-01-22,contracts,1037361
2024-01-22,contractsa,398
2024-01-22,travela,489
2024-01-22,travelq,93607
2024-01-22,travelq_nil,1987
2024-01-22,ati_nil,3100
2024-01-22,wrongdoing,47
2024-01-22,parliament_committee_deputy,240
2024-01-22,contracts_nil,74
2024-01-22,qpnotes,5272
2024-01-22,hospitalityq,22859
2024-01-22,dac,2893
2024-01-22,adminaircraft,20
2024-01-22,hospitalityq_nil,3260
2024-01-22,briefingt,103032
2024-01-22,transition,69
2024-01-22,grants,949651
2024-01-21,reclassification,11197
2024-01-21,dac,2893
2024-01-21,parliament_committee_deputy,240
2024-01-21,wrongdoing,47
2024-01-21,grants,949651
2024-01-21,travelq_nil,1987
2024-01-21,qpnotes,5272
2024-01-21,parliament_report,370
2024-01-21,hospitalityq,22859
2024-01-21,briefingt,103032
2024-01-21,transition_deputy,47
2024-01-21,contracts,1037361
2024-01-21,transition,69
2024-01-21,ati_nil,3100
2024-01-21,contractsa,398
2024-01-21,travela,489
2024-01-21,ati_all,169041
2024-01-21,parliament_committee,271
2024-01-21,contracts_nil,74
2024-01-21,travelq,93607
2024-01-21,reclassification_nil,849
2024-01-21,grants_nil,167
2024-01-21,adminaircraft,20
2024-01-21,hospitalityq_nil,3260
2024-01-20,ati_all,169041
2024-01-20,briefingt,103032
2024-01-20,parliament_report,370
2024-01-20,contracts,1037361
2024-01-20,qpnotes,5272
2024-01-20,wrongdoing,47
2024-01-20,parliament_committee,271
2024-01-20,parliament_committee_deputy,235
2024-01-20,dac,2893
2024-01-20,ati_nil,3100
2024-01-20,adminaircraft,20
2024-01-20,transition_deputy,47
2024-01-20,transition,69
2024-01-20,contractsa,398
2024-01-20,hospitalityq,22859
2024-01-20,travelq_nil,1987
2024-01-20,reclassification_nil,849
2024-01-20,grants_nil,167
2024-01-20,travelq,93607
2024-01-20,contracts_nil,74
2024-01-20,travela,489
2024-01-20,hospitalityq_nil,3260
2024-01-20,grants,949651
2024-01-20,reclassification,11197
2024-01-19,travelq_nil,1987
2024-01-19,grants_nil,167
2024-01-19,ati_all,168984
2024-01-19,reclassification_nil,849
2024-01-19,parliament_report,370
2024-01-19,ati_nil,3099
2024-01-19,travelq,93556
2024-01-19,qpnotes,5272
2024-01-19,contracts_nil,74
2024-01-19,reclassification,11197
2024-01-19,briefingt,102965
2024-01-19,adminaircraft,20
2024-01-19,parliament_committee,270
2024-01-19,travela,489
2024-01-19,contractsa,398
2024-01-19,contracts,1037356
2024-01-19,dac,2893
2024-01-19,hospitalityq,22851
2024-01-19,transition_deputy,47
2024-01-19,parliament_committee_deputy,235
2024-01-19,grants,949651
2024-01-19,hospitalityq_nil,3260
2024-01-19,wrongdoing,47
2024-01-19,transition,69
2024-01-18,wrongdoing,47
2024-01-18,reclassification,11195
2024-01-18,grants_nil,167
2024-01-18,parliament_report,370
2024-01-18,travelq_nil,1987
2024-01-18,parliament_committee_deputy,235
2024-01-18,ati_all,168859
2024-01-18,parliament_committee,268
2024-01-18,dac,2889
2024-01-18,adminaircraft,20
2024-01-18,briefingt,102965
2024-01-18,transition_deputy,47
2024-01-18,travela,489
2024-01-18,contracts,1037356
2024-01-18,transition,69
2024-01-18,hospitalityq_nil,3258
2024-01-18,qpnotes,5272
2024-01-18,reclassification_nil,849
2024-01-18,ati_nil,3092
2024-01-18,grants,949645
2024-01-18,contractsa,398
2024-01-18,contracts_nil,74
2024-01-18,hospitalityq,22851
2024-01-18,travelq,93553
2024-01-17,travelq,93552
2024-01-17,hospitalityq,22851
2024-01-17,grants_nil,167
2024-01-17,adminaircraft,20
2024-01-17,reclassification,11186
2024-01-17,hospitalityq_nil,3255
2024-01-17,transition,69
2024-01-17,contracts_nil,74
2024-01-17,parliament_report,369
2024-01-17,qpnotes,5272
2024-01-17,parliament_committee_deputy,235
2024-01-17,wrongdoing,47
2024-01-17,transition_deputy,47
2024-01-17,contractsa,398
2024-01-17,contracts,1037356
2024-01-17,grants,949518
2024-01-17,ati_all,168710
2024-01-17,briefingt,102962
2024-01-17,dac,2889
2024-01-17,reclassification_nil,849
2024-01-17,ati_nil,3090
2024-01-17,travela,489
2024-01-17,parliament_committee,267
2024-01-17,travelq_nil,1987
2024-01-16,adminaircraft,20
2024-01-16,contractsa,398
2024-01-16,travelq,93552
2024-01-16,ati_all,168679
2024-01-16,reclassification,11173
2024-01-16,ati_nil,3087
2024-01-16,dac,2882
2024-01-16,travelq_nil,1987
2024-01-16,wrongdoing,47
2024-01-16,transition_deputy,47
2024-01-16,contracts,1037176
2024-01-16,grants,949519
2024-01-16,briefingt,102910
2024-01-16,qpnotes,5254
2024-01-16,reclassification_nil,849
2024-01-16,travela,489
2024-01-16,contracts_nil,74
2024-01-16,parliament_committee,267
2024-01-16,grants_nil,167
2024-01-16,transition,69
2024-01-16,hospitalityq,22851
2024-01-16,hospitalityq_nil,3255
2024-01-16,parliament_committee_deputy,233
2024-01-16,parliament_report,369
2024-01-15,reclassification_nil,848
2024-01-15,transition,69
2024-01-15,parliament_committee,267
2024-01-15,grants_nil,167
2024-01-15,travelq_nil,1987
2024-01-15,travelq,93561
2024-01-15,briefingt,102910
2024-01-15,transition_deputy,47
2024-01-15,hospitalityq,22851
2024-01-15,ati_all,168677
2024-01-15,wrongdoing,47
2024-01-15,adminaircraft,20
2024-01-15,parliament_committee_deputy,233
2024-01-15,hospitalityq_nil,3253
2024-01-15,travela,489
2024-01-15,grants,949518
2024-01-15,contracts_nil,74
2024-01-15,reclassification,11166
2024-01-15,qpnotes,5172
2024-01-15,contractsa,398
2024-01-15,ati_nil,3090
2024-01-15,parliament_report,369
2024-01-15,contracts,1037153
2024-01-15,dac,2882
2024-01-14,briefingt,102910
2024-01-14,transition,69
2024-01-14,travelq,93561
2024-01-14,reclassification,11166
2024-01-14,dac,2882
2024-01-14,grants,949518
2024-01-14,hospitalityq_nil,3253
2024-01-14,transition_deputy,47
2024-01-14,grants_nil,167
2024-01-14,hospitalityq,22851
2024-01-14,parliament_report,369
2024-01-14,parliament_committee,267
2024-01-14,travelq_nil,1987
2024-01-14,contracts_nil,74
2024-01-14,travela,489
2024-01-14,adminaircraft,20
2024-01-14,contracts,1037153
2024-01-14,ati_nil,3090
2024-01-14,wrongdoing,47
2024-01-14,ati_all,168677
2024-01-14,contractsa,398
2024-01-14,parliament_committee_deputy,233
2024-01-14,reclassification_nil,848
2024-01-14,qpnotes,5172
2024-01-13,transition_deputy,47
2024-01-13,contracts_nil,74
2024-01-13,adminaircraft,20
2024-01-13,parliament_report,369
2024-01-13,parliament_committee,267
2024-01-13,transition,69
2024-01-13,hospitalityq,22851
2024-01-13,wrongdoing,47
2024-01-13,parliament_committee_deputy,233
2024-01-13,grants_nil,167
2024-01-13,grants,949518
2024-01-13,contractsa,398
2024-01-13,travelq_nil,1987
2024-01-13,hospitalityq_nil,3253
2024-01-13,contracts,1037153
2024-01-13,ati_nil,3090
2024-01-13,dac,2882
2024-01-13,travela,489
2024-01-13,travelq,93561
2024-01-13,ati_all,168677
2024-01-13,qpnotes,5148
2024-01-13,briefingt,102910
2024-01-13,reclassification_nil,848
2024-01-13,reclassification,11166
2024-01-12,travelq_nil,1987
2024-01-12,qpnotes,4921
2024-01-12,ati_all,168671
2024-01-12,transition,69
2024-01-12,ati_nil,3081
2024-01-12,contracts_nil,74
2024-01-12,travela,489
2024-01-12,parliament_committee_deputy,233
2024-01-12,grants,949518
2024-01-12,parliament_committee,267
2024-01-12,wrongdoing,47
2024-01-12,reclassification,11165
2024-01-12,contracts,1037102
2024-01-12,transition_deputy,47
2024-01-12,dac,2882
2024-01-12,hospitalityq,22850
2024-01-12,reclassification_nil,848
2024-01-12,travelq,93561
2024-01-12,parliament_report,369
2024-01-12,hospitalityq_nil,3253
2024-01-12,contractsa,398
2024-01-12,grants_nil,167
2024-01-12,adminaircraft,20
2024-01-12,briefingt,102908
2024-01-11,briefingt,102894
2024-01-11,transition_deputy,47
2024-01-11,wrongdoing,47
2024-01-11,grants,949519
2024-01-11,contracts,1037102
2024-01-11,parliament_committee,267
2024-01-11,qpnotes,4838
2024-01-11,transition,69
2024-01-11,contracts_nil,74
2024-01-11,reclassification,11165
2024-01-11,dac,2882
2024-01-11,parliament_committee_deputy,233
2024-01-11,parliament_report,369
2024-01-11,hospitalityq_nil,3253
2024-01-11,adminaircraft,20
2024-01-11,grants_nil,167
2024-01-11,contractsa,398
2024-01-11,hospitalityq,22849
2024-01-11,travelq_nil,1987
2024-01-11,ati_nil,3081
2024-01-11,reclassification_nil,847
2024-01-11,ati_all,168619
2024-01-11,travela,489
2024-01-11,travelq,93560
2024-01-10,contracts,1037105
2024-01-10,briefingt,102895
2024-01-10,wrongdoing,47
2024-01-10,contractsa,398
2024-01-10,qpnotes,4786
2024-01-10,adminaircraft,20
2024-01-10,reclassification,11165
2024-01-10,parliament_committee_deputy,233
2024-01-10,dac,2882
2024-01-10,travelq,93560
2024-01-10,travelq_nil,1986
2024-01-10,grants,949517
2024-01-10,travela,488
2024-01-10,ati_nil,3078
2024-01-10,transition,69
2024-01-10,ati_all,168615
2024-01-10,grants_nil,167
2024-01-10,transition_deputy,47
2024-01-10,parliament_committee,267
2024-01-10,hospitalityq,22848
2024-01-10,hospitalityq_nil,3252
2024-01-10,contracts_nil,74
2024-01-10,parliament_report,369
2024-01-10,reclassification_nil,847
2024-01-09,qpnotes,4771
2024-01-09,parliament_report,369
2024-01-09,travelq_nil,1986
2024-01-09,transition_deputy,46
2024-01-09,contractsa,398
2024-01-09,parliament_committee,267
2024-01-09,ati_all,168579
2024-01-09,reclassification,11147
2024-01-09,wrongdoing,47
2024-01-09,dac,2882
2024-01-09,hospitalityq_nil,3252
2024-01-09,grants_nil,167
2024-01-09,ati_nil,3075
2024-01-09,contracts_nil,74
2024-01-09,travela,488
2024-01-09,travelq,93543
2024-01-09,grants,949368
2024-01-09,contracts,1037031
2024-01-09,hospitalityq,22848
2024-01-09,adminaircraft,20
2024-01-09,transition,69
2024-01-09,reclassification_nil,846
2024-01-09,parliament_committee_deputy,233
2024-01-09,briefingt,102881
2024-01-08,hospitalityq_nil,3251
2024-01-08,transition_deputy,46
2024-01-08,reclassification_nil,843
2024-01-08,reclassification,11144
2024-01-08,travelq_nil,1985
2024-01-08,contracts_nil,74
2024-01-08,dac,2882
2024-01-08,wrongdoing,47
2024-01-08,adminaircraft,20
2024-01-08,ati_all,168532
2024-01-08,parliament_report,369
2024-01-08,parliament_committee_deputy,233
2024-01-08,contractsa,398
2024-01-08,transition,69
2024-01-08,travelq,93531
2024-01-08,grants_nil,167
2024-01-08,grants,949368
2024-01-08,parliament_committee,267
2024-01-08,qpnotes,4751
2024-01-08,travela,488
2024-01-08,hospitalityq,22847
2024-01-08,ati_nil,3076
2024-01-08,contracts,1037031
2024-01-08,briefingt,102877
2024-01-07,contracts,1037031
2024-01-07,parliament_committee_deputy,233
2024-01-07,contracts_nil,74
2024-01-07,transition,69
2024-01-07,ati_all,168532
2024-01-07,dac,2882
2024-01-07,briefingt,102877
2024-01-07,travelq_nil,1985
2024-01-07,reclassification,11144
2024-01-07,qpnotes,4751
2024-01-07,wrongdoing,47
2024-01-07,transition_deputy,46
2024-01-07,grants,949368
2024-01-07,parliament_committee,267
2024-01-07,ati_nil,3076
2024-01-07,grants_nil,167
2024-01-07,parliament_report,369
2024-01-07,adminaircraft,20
2024-01-07,hospitalityq,22847
2024-01-07,contractsa,398
2024-01-07,travelq,93531
2024-01-07,hospitalityq_nil,3251
2024-01-07,travela,488
2024-01-07,reclassification_nil,843
2024-01-06,travela,488
2024-01-06,reclassification,11144
2024-01-06,hospitalityq_nil,3251
2024-01-06,contracts,1037031
2024-01-06,parliament_report,369
2024-01-06,contracts_nil,74
2024-01-06,dac,2882
2024-01-06,reclassification_nil,843
2024-01-06,ati_all,168532
2024-01-06,qpnotes,4751
2024-01-06,hospitalityq,22847
2024-01-06,travelq,93531
2024-01-06,contractsa,398
2024-01-06,adminaircraft,20
2024-01-06,grants,949368
2024-01-06,parliament_committee_deputy,233
2024-01-06,transition,69
2024-01-06,travelq_nil,1985
2024-01-06,ati_nil,3076
2024-01-06,parliament_committee,267
2024-01-06,briefingt,102877
2024-01-06,wrongdoing,47
2024-01-06,transition_deputy,46
2024-01-06,grants_nil,167
2024-01-05,transition,69
2024-01-05,contracts,1037031
2024-01-05,briefingt,102877
2024-01-05,hospitalityq,22847
2024-01-05,hospitalityq_nil,3251
2024-01-05,qpnotes,4751
2024-01-05,grants_nil,167
2024-01-05,contractsa,397
2024-01-05,ati_nil,3076
2024-01-05,wrongdoing,47
2024-01-05,parliament_committee,267
2024-01-05,travela,488
2024-01-05,transition_deputy,46
2024-01-05,contracts_nil,74
2024-01-05,dac,2882
2024-01-05,reclassification,11114
2024-01-05,travelq_nil,1985
2024-01-05,reclassification_nil,843
2024-01-05,ati_all,168519
2024-01-05,parliament_committee_deputy,233
2024-01-05,travelq,93531
2024-01-05,grants,949368
2024-01-05,parliament_report,369
2024-01-05,adminaircraft,20
2024-01-04,transition,69
2024-01-04,travela,488
2024-01-04,adminaircraft,20
2024-01-04,ati_nil,3066
2024-01-04,wrongdoing,47
2024-01-04,qpnotes,4751
2024-01-04,travelq_nil,1985
2024-01-04,reclassification,11114
2024-01-04,contracts_nil,74
2024-01-04,transition_deputy,46
2024-01-04,reclassification_nil,842
2024-01-04,travelq,93531
2024-01-04,parliament_report,370
2024-01-04,contractsa,397
2024-01-04,grants,949369
2024-01-04,parliament_committee_deputy,233
2024-01-04,hospitalityq,22847
2024-01-04,briefingt,102877
2024-01-04,dac,2882
2024-01-04,contracts,1037031
2024-01-04,hospitalityq_nil,3251
2024-01-04,parliament_committee,267
2024-01-04,grants_nil,167
2024-01-04,ati_all,168354
2024-01-03,wrongdoing,47
2024-01-03,travelq,93502
2024-01-03,adminaircraft,20
2024-01-03,contractsa,397
2024-01-03,transition,69
2024-01-03,qpnotes,4751
2024-01-03,grants,949369
2024-01-03,travelq_nil,1984
2024-01-03,parliament_committee_deputy,233
2024-01-03,ati_nil,3061
2024-01-03,reclassification,11114
2024-01-03,reclassification_nil,842
2024-01-03,hospitalityq_nil,3249
2024-01-03,hospitalityq,22845
2024-01-03,dac,2882
2024-01-03,transition_deputy,46
2024-01-03,contracts,1037031
2024-01-03,parliament_committee,267
2024-01-03,parliament_report,370
2024-01-03,ati_all,168242
2024-01-03,contracts_nil,74
2024-01-03,briefingt,102877
2024-01-03,travela,488
2024-01-03,grants_nil,167
2024-01-02,ati_nil,3053
2024-01-02,ati_all,168196
2024-01-02,wrongdoing,47
2024-01-02,parliament_committee,267
2024-01-02,transition,69
2024-01-02,hospitalityq,22844
2024-01-02,transition_deputy,46
2024-01-02,contractsa,397
2024-01-02,grants_nil,167
2024-01-02,briefingt,102844
2024-01-02,adminaircraft,20
2024-01-02,contracts_nil,74
2024-01-02,reclassification_nil,839
2024-01-02,qpnotes,4751
2024-01-02,travela,488
2024-01-02,hospitalityq_nil,3247
2024-01-02,contracts,1037031
2024-01-02,parliament_report,370
2024-01-02,dac,2882
2024-01-02,travelq_nil,1984
2024-01-02,reclassification,11114
2024-01-02,travelq,93493
2024-01-02,parliament_committee_deputy,233
2024-01-02,grants,949369
2024-01-01,ati_nil,3053
2024-01-01,transition,69
2024-01-01,contractsa,397
2024-01-01,ati_all,168196
2024-01-01,travelq_nil,1984
2024-01-01,travela,488
2024-01-01,adminaircraft,20
2024-01-01,hospitalityq_nil,3247
2024-01-01,grants,949369
2024-01-01,parliament_committee,267
2024-01-01,contracts,1037031
2024-01-01,hospitalityq,22844
2024-01-01,briefingt,102844
2024-01-01,dac,2882
2024-01-01,grants_nil,167
2024-01-01,contracts_nil,74
2024-01-01,reclassification_nil,839
2024-01-01,wrongdoing,47
2024-01-01,parliament_committee_deputy,233
2024-01-01,travelq,93493
2024-01-01,qpnotes,4751
2024-01-01,transition_deputy,46
2024-01-01,reclassification,11114
2024-01-01,parliament_report,370
2023-12-31,hospitalityq_nil,3247
2023-12-31,adminaircraft,20
2023-12-31,travelq,93493
2023-12-31,transition_deputy,46
2023-12-31,parliament_report,370
2023-12-31,travela,488
2023-12-31,ati_all,168196
2023-12-31,grants_nil,167
2023-12-31,grants,949369
2023-12-31,contractsa,397
2023-12-31,ati_nil,3053
2023-12-31,transition,69
2023-12-31,contracts_nil,74
2023-12-31,parliament_committee,267
2023-12-31,dac,2882
2023-12-31,briefingt,102844
2023-12-31,travelq_nil,1984
2023-12-31,qpnotes,4751
2023-12-31,hospitalityq,22844
2023-12-31,reclassification_nil,839
2023-12-31,reclassification,11114
2023-12-31,wrongdoing,47
2023-12-31,parliament_committee_deputy,233
2023-12-31,contracts,1037031
2023-12-30,contracts_nil,74
2023-12-30,transition,69
2023-12-30,parliament_committee_deputy,233
2023-12-30,ati_nil,3053
2023-12-30,travela,488
2023-12-30,briefingt,102844
2023-12-30,reclassification_nil,839
2023-12-30,qpnotes,4751
2023-12-30,hospitalityq,22841
2023-12-30,reclassification,11114
2023-12-30,parliament_committee,267
2023-12-30,contractsa,397
2023-12-30,dac,2882
2023-12-30,contracts,1037031
2023-12-30,travelq_nil,1984
2023-12-30,grants,949369
2023-12-30,ati_all,168196
2023-12-30,parliament_report,370
2023-12-30,hospitalityq_nil,3247
2023-12-30,travelq,93493
2023-12-30,wrongdoing,47
2023-12-30,adminaircraft,20
2023-12-30,grants_nil,167
2023-12-30,transition_deputy,46
2023-12-29,adminaircraft,20
2023-12-29,wrongdoing,47
2023-12-29,transition,69
2023-12-29,contracts,1037031
2023-12-29,grants,949369
2023-12-29,hospitalityq_nil,3243
2023-12-29,contractsa,397
2023-12-29,contracts_nil,74
2023-12-29,qpnotes,4751
2023-12-29,grants_nil,167
2023-12-29,parliament_report,370
2023-12-29,dac,2882
2023-12-29,hospitalityq,22829
2023-12-29,travela,488
2023-12-29,travelq,93314
2023-12-29,reclassification,11114
2023-12-29,ati_nil,3052
2023-12-29,briefingt,102149
2023-12-29,transition_deputy,46
2023-12-29,reclassification_nil,839
2023-12-29,parliament_committee,267
2023-12-29,parliament_committee_deputy,233
2023-12-29,travelq_nil,1982
2023-12-29,ati_all,168023
2023-12-28,grants,949369
2023-12-28,qpnotes,4751
2023-12-28,parliament_committee_deputy,233
2023-12-28,reclassification,11112
2023-12-28,parliament_report,369
2023-12-28,grants_nil,167
2023-12-28,dac,2882
2023-12-28,wrongdoing,47
2023-12-28,ati_nil,3050
2023-12-28,hospitalityq,22792
2023-12-28,travelq_nil,1972
2023-12-28,transition,69
2023-12-28,parliament_committee,267
2023-12-28,transition_deputy,46
2023-12-28,adminaircraft,20
2023-12-28,reclassification_nil,839
2023-12-28,travela,488
2023-12-28,contractsa,397
2023-12-28,hospitalityq_nil,3239
2023-12-28,briefingt,102064
2023-12-28,ati_all,167897
2023-12-28,contracts_nil,74
2023-12-28,travelq,92893
2023-12-28,contracts,1037025
2023-12-27,ati_all,167897
2023-12-27,travelq_nil,1970
2023-12-27,reclassification_nil,839
2023-12-27,travelq,92817
2023-12-27,briefingt,101916
2023-12-27,parliament_report,369
2023-12-27,wrongdoing,47
2023-12-27,transition,69
2023-12-27,parliament_committee,267
2023-12-27,adminaircraft,20
2023-12-27,grants,949369
2023-12-27,qpnotes,4751
2023-12-27,transition_deputy,46
2023-12-27,dac,2882
2023-12-27,ati_nil,3050
2023-12-27,parliament_committee_deputy,233
2023-12-27,travela,488
2023-12-27,hospitalityq,22773
2023-12-27,contractsa,397
2023-12-27,contracts,1037025
2023-12-27,hospitalityq_nil,3238
2023-12-27,reclassification,11112
2023-12-27,contracts_nil,74
2023-12-27,grants_nil,167
2023-12-26,travelq_nil,1970
2023-12-26,grants_nil,167
2023-12-26,wrongdoing,47
2023-12-26,ati_all,167897
2023-12-26,grants,949369
2023-12-26,dac,2882
2023-12-26,qpnotes,4751
2023-12-26,hospitalityq,22773
2023-12-26,reclassification,11112
2023-12-26,contracts_nil,74
2023-12-26,reclassification_nil,839
2023-12-26,parliament_report,369
2023-12-26,transition,69
2023-12-26,briefingt,101916
2023-12-26,adminaircraft,20
2023-12-26,contracts,1037025
2023-12-26,transition_deputy,46
2023-12-26,parliament_committee_deputy,233
2023-12-26,travelq,92817
2023-12-26,travela,488
2023-12-26,hospitalityq_nil,3238
2023-12-26,parliament_committee,267
2023-12-26,contractsa,397
2023-12-26,ati_nil,3050
2023-12-25,grants_nil,167
2023-12-25,reclassification,11112
2023-12-25,contractsa,397
2023-12-25,qpnotes,4751
2023-12-25,travelq,92817
2023-12-25,reclassification_nil,839
2023-12-25,ati_nil,3050
2023-12-25,adminaircraft,20
2023-12-25,wrongdoing,47
2023-12-25,dac,2882
2023-12-25,hospitalityq_nil,3238
2023-12-25,travelq_nil,1970
2023-12-25,parliament_report,369
2023-12-25,contracts_nil,74
2023-12-25,transition_deputy,46
2023-12-25,hospitalityq,22773
2023-12-25,grants,949369
2023-12-25,briefingt,101916
2023-12-25,contracts,1037025
2023-12-25,transition,69
2023-12-25,travela,488
2023-12-25,ati_all,167897
2023-12-25,parliament_committee_deputy,233
2023-12-25,parliament_committee,267
2023-12-24,contracts,1037025
2023-12-24,travelq_nil,1970
2023-12-24,adminaircraft,20
2023-12-24,parliament_committee_deputy,233
2023-12-24,wrongdoing,47
2023-12-24,dac,2882
2023-12-24,hospitalityq_nil,3238
2023-12-24,parliament_report,369
2023-12-24,contracts_nil,74
2023-12-24,transition_deputy,46
2023-12-24,hospitalityq,22773
2023-12-24,briefingt,101916
2023-12-24,transition,69
2023-12-24,travela,488
2023-12-24,ati_nil,3050
2023-12-24,parliament_committee,267
2023-12-24,grants_nil,167
2023-12-24,ati_all,167897
2023-12-24,qpnotes,4751
2023-12-24,reclassification_nil,839
2023-12-24,contractsa,397
2023-12-24,reclassification,11112
2023-12-24,travelq,92817
2023-12-24,grants,949369
2023-12-23,adminaircraft,20
2023-12-23,reclassification_nil,839
2023-12-23,reclassification,11112
2023-12-23,parliament_report,369
2023-12-23,dac,2882
2023-12-23,grants,949369
2023-12-23,grants_nil,167
2023-12-23,contracts_nil,74
2023-12-23,hospitalityq,22773
2023-12-23,transition,69
2023-12-23,wrongdoing,47
2023-12-23,travela,488
2023-12-23,transition_deputy,46
2023-12-23,ati_nil,3050
2023-12-23,briefingt,101893
2023-12-23,parliament_committee_deputy,231
2023-12-23,parliament_committee,267
2023-12-23,hospitalityq_nil,3238
2023-12-23,travelq,92817
2023-12-23,contracts,1037025
2023-12-23,ati_all,167897
2023-12-23,qpnotes,4751
2023-12-23,contractsa,397
2023-12-23,travelq_nil,1970
2023-12-22,travelq_nil,1968
2023-12-22,hospitalityq_nil,3235
2023-12-22,wrongdoing,47
2023-12-22,parliament_committee_deputy,231
2023-12-22,contractsa,397
2023-12-22,grants_nil,167
2023-12-22,reclassification_nil,839
2023-12-22,briefingt,101549
2023-12-22,parliament_report,369
2023-12-22,transition_deputy,46
2023-12-22,hospitalityq,22740
2023-12-22,contracts_nil,74
2023-12-22,adminaircraft,20
2023-12-22,contracts,1037025
2023-12-22,reclassification,11112
2023-12-22,travelq,92617
2023-12-22,qpnotes,4751
2023-12-22,ati_all,167654
2023-12-22,grants,949369
2023-12-22,dac,2882
2023-12-22,ati_nil,3050
2023-12-22,travela,488
2023-12-22,transition,69
2023-12-22,parliament_committee,267
2023-12-21,travela,488
2023-12-21,parliament_committee_deputy,230
2023-12-21,qpnotes,4751
2023-12-21,hospitalityq_nil,3232
2023-12-21,contractsa,397
2023-12-21,reclassification,11112
2023-12-21,dac,2882
2023-12-21,adminaircraft,20
2023-12-21,ati_nil,3047
2023-12-21,briefingt,101425
2023-12-21,ati_all,167516
2023-12-21,travelq,92525
2023-12-21,wrongdoing,47
2023-12-21,contracts_nil,74
2023-12-21,hospitalityq,22698
2023-12-21,grants_nil,167
2023-12-21,transition,69
2023-12-21,grants,949369
2023-12-21,contracts,1037021
2023-12-21,transition_deputy,46
2023-12-21,parliament_report,369
